2023-10-29 03:03:33: Check1 uid=8000_testtdc14,rid=203427,rname=testtdc14,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0116952778416746,0.0116706123789197,0.011644358270757,0.011659749470539,0.011666721392218
2023-10-29 03:03:33: Check1 uid=8020_testtdc30,rid=203415,rname=testtdc30,ip=116.107.19.110 疑似使用加速, 心跳时间差比例=0.0118495862351495,0.0118369561648334,0.0118571780592381,0.011822485595627,0.0118381674627797
2023-10-29 03:03:34: Check1 uid=8002_testtdc12,rid=203422,rname=testtdc12,ip=171.242.16.82 疑似使用加速, 心跳时间差比例=0.0119792204376202,0.0119476813903445,0.0119244097079391,0.0119307696095327,0.0119257307925879
2023-10-29 03:03:34: Check1 uid=8010_testtdc19,rid=203426,rname=testtdc19,ip=171.233.17.118 疑似使用加速, 心跳时间差比例=0.0119625501413823,0.0119722135600453,0.0119650818701914,0.0119463533729866,0.0119830179684032
2023-10-29 03:03:35: Check1 uid=8022_testtdc26,rid=203441,rname=testtdc26,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.012156790934472,0.0122051180908239,0.0121882841752611,0.0121912708179506,0.0122140573508435
2023-10-29 03:26:24: Check1 uid=10633_555kyt03h27,rid=204786,rname=555kyt03h27,ip=171.233.16.77 疑似使用加速, 心跳时间差比例=0.0114593229817751,0.0114894410754491,0.0115074938373048,0.011543983041099,0.0114845611156686
2023-10-29 03:26:24: Check1 uid=10639_555kyt03h11,rid=204770,rname=555kyt03h11,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0117125923493679,0.0117669799231098,0.0117761512806611,0.0117629928756689,0.0117484978822602
2023-10-29 03:26:24: Check1 uid=10647_555kyt03h04,rid=204792,rname=555kyt03h04,ip=171.233.18.69 疑似使用加速, 心跳时间差比例=0.0113941702931275,0.0114094511444745,0.0114119617696325,0.0114426113560103,0.0114407684975183
2023-10-29 03:26:24: Check1 uid=10620_555kyt03h09,rid=204796,rname=555kyt03h09,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0114136992589678,0.0114037702978108,0.0114936288998358,0.011413486130238,0.0114448976906375
2023-10-29 03:26:24: Check1 uid=10650_555kyt03h05,rid=204794,rname=555kyt03h05,ip=116.97.60.206 疑似使用加速, 心跳时间差比例=0.0114446211351192,0.011593795188642,0.0116006140610121,0.0115958854628444,0.0115653230440851
2023-10-29 03:26:26: Check1 uid=10634_555kyt03h21,rid=204776,rname=555kyt03h21,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0116228081696986,0.0117452437720957,0.0116867119779354,0.0117259694245784,0.0117552741922223
2023-10-29 03:26:26: Check1 uid=10626_555kyt03h30,rid=204773,rname=555kyt03h30,ip=116.107.19.110 疑似使用加速, 心跳时间差比例=0.0118217347660814,0.0118230462140006,0.0118467743260337,0.0118408930360927,0.0119001215625719
2023-10-29 03:26:27: Check1 uid=10642_555kyt03h20,rid=204768,rname=555kyt03h20,ip=116.107.17.250 疑似使用加速, 心跳时间差比例=0.0114382375176676,0.0115134917504766,0.0115144946589975,0.0114832862214042,0.0115180522916632
2023-10-29 03:26:27: Check1 uid=10652_555kyt03h35,rid=204795,rname=555kyt03h35,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0116184547244094,0.0116803805774278,0.0124734042553191,0.0108596099180072,0.0116422181291935
2023-10-29 03:26:27: Check1 uid=10619_555kyt03h26,rid=204765,rname=555kyt03h26,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0121274450229105,0.0121931780857912,0.0121816736072401,0.0121895682448966,0.0121886525987355
2023-10-29 03:26:27: Check1 uid=10640_555kyt03h12,rid=204766,rname=555kyt03h12,ip=171.242.16.82 疑似使用加速, 心跳时间差比例=0.0118675256462864,0.0119601981074831,0.0119429529649662,0.0119390582172108,0.0119253981009233
2023-10-29 03:26:27: Check1 uid=10632_555kyt03h19,rid=204769,rname=555kyt03h19,ip=171.233.17.118 疑似使用加速, 心跳时间差比例=0.0119040326948643,0.0119879531914195,0.0120748629754833,0.0118626723571898,0.0119396503657057
2023-10-29 03:27:28: Check1 uid=10627_555kyt03h14,rid=204784,rname=555kyt03h14,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0115963944438972,0.0116548078343813,0.0117341092652177,0.0164728784759664,0.0116392979691014
2023-10-29 03:41:37: Check1 uid=10639_555kyt03h11,rid=204770,rname=555kyt03h11,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0117723954222573,0.0117552649261681,0.0117589787401834,0.0117553692862152,0.0117804093950925
2023-10-29 03:41:40: Check1 uid=10626_555kyt03h30,rid=204773,rname=555kyt03h30,ip=116.107.19.110 疑似使用加速, 心跳时间差比例=0.0118344157974152,0.011798432673983,0.0118397596887773,0.0118394299912787,0.0118690695229334
2023-10-29 03:41:41: Check1 uid=10619_555kyt03h26,rid=204765,rname=555kyt03h26,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0121934705138522,0.0121825670309475,0.0121856817025745,0.0121994650739215,0.0122321040857951
2023-10-29 03:41:41: Check1 uid=10640_555kyt03h12,rid=204766,rname=555kyt03h12,ip=171.242.16.82 疑似使用加速, 心跳时间差比例=0.0119508272058824,0.0119095053791656,0.0119815055319009,0.0119032088633566,0.011949481355042
2023-10-29 03:41:41: Check1 uid=10632_555kyt03h19,rid=204769,rname=555kyt03h19,ip=171.233.17.118 疑似使用加速, 心跳时间差比例=0.0120216320094609,0.011945616255939,0.0119508040539431,0.0119671738309781,0.0119535110691803
2023-10-29 16:28:06: Check1 uid=390_longka1,rid=200108,rname=LongGP,ip=113.173.56.221 疑似使用加速, 心跳时间差比例=0.00056329145519594,0.000575786336313835,0.00118772863318923,0.0011651501516515,0.000300555814417893
2023-10-29 16:28:59: Check1 uid=1427_Caychay68,rid=200255,rname=BaVuongKT,ip=27.66.51.74 疑似使用加速, 心跳时间差比例=0.00302492279442451,0.00120498928019412,0.00176503142137987,0.000259865847772174,0.000244232881728305
